tot_sezio,idpartizione,nlista,nlistamacro,totVoti,totVoti_nona,totVotiLista,idComune
1,0,10,9,0,0,1,1
1,0,10,9,0,0,1,1
1,0,10,9,0,0,1,1
1,0,10,9,0,0,1,1
1,0,10,9,0,0,1,1
1,0,10,9,0,0,1,1
1,0,10,9,0,0,1,1
1,0,10,9,0,0,1,1
1,0,10,9,0,0,1,1
1,0,10,9,0,0,1,1
1,0,11,7,0,0,1,1
1,0,11,7,0,0,1,1
1,0,11,7,0,0,1,1
1,0,11,7,0,0,1,1
1,0,11,7,0,0,1,1
1,0,11,7,0,0,1,1
1,0,11,7,0,0,1,1
1,0,11,7,0,0,1,1
1,0,11,7,0,0,1,1
1,0,11,7,0,0,1,1
1,0,11,7,0,0,1,1
1,0,11,7,0,0,1,1
1,0,12,5,3,0,11,1
1,0,12,5,3,0,11,1
1,0,12,5,3,0,11,1
1,0,12,5,3,0,11,1
1,0,12,5,3,0,11,1
1,0,12,5,3,0,11,1
1,0,12,5,3,0,11,1
1,0,12,5,3,0,11,1
1,0,12,5,3,0,11,1
1,0,12,5,3,0,11,1
1,0,12,5,3,0,11,1
1,0,12,5,3,0,11,1
1,0,13,10,0,0,0,1
1,0,13,10,0,0,0,1
1,0,13,10,0,0,0,1
1,0,13,10,0,0,0,1
1,0,13,10,0,0,0,1
1,0,13,10,0,0,0,1
1,0,13,10,0,0,0,1
1,0,13,10,0,0,0,1
1,0,13,10,0,0,0,1
1,0,13,10,0,0,0,1
1,0,13,10,0,0,0,1
1,0,13,10,0,0,0,1
1,0,14,12,0,0,8,1
1,0,14,12,0,0,8,1
1,0,14,12,0,0,8,1
1,0,14,12,0,0,8,1
1,0,14,12,0,0,8,1
1,0,14,12,0,0,8,1
1,0,14,12,0,0,8,1
1,0,14,12,0,0,8,1
1,0,14,12,0,0,8,1
1,0,14,12,0,0,8,1
1,0,14,12,0,0,8,1
1,0,14,12,0,0,8,1
1,0,15,2,0,0,1,1
1,0,15,2,0,0,1,1
1,0,15,2,0,0,1,1
1,0,15,2,0,0,1,1
1,0,15,2,0,0,1,1
1,0,15,2,0,0,1,1
1,0,15,2,0,0,1,1
1,0,15,2,0,0,1,1
1,0,15,2,0,0,1,1
1,0,15,2,0,0,1,1
1,0,15,2,0,0,1,1
1,0,15,2,0,0,1,1
1,0,16,11,3,0,4,1
1,0,16,11,3,0,4,1
1,0,16,11,3,0,4,1
1,0,16,11,3,0,4,1
1,0,16,11,3,0,4,1
1,0,16,11,3,0,4,1
1,0,16,11,3,0,4,1
1,0,16,11,3,0,4,1
1,0,16,11,3,0,4,1
1,0,16,11,3,0,4,1
1,0,16,11,3,0,4,1
1,0,16,11,3,0,4,1
1,0,17,4,0,0,1,1
1,0,17,4,0,0,1,1
1,0,17,4,0,0,1,1
1,0,17,4,0,0,1,1
1,0,17,4,0,0,1,1
1,0,17,4,0,0,1,1
1,0,17,4,0,0,1,1
1,0,17,4,0,0,1,1
1,0,17,4,0,0,1,1
1,0,17,4,0,0,1,1
1,0,17,4,0,0,1,1
1,0,17,4,0,0,1,1
1,0,18,3,0,0,0,1
1,0,18,3,0,0,0,1
1,0,18,3,0,0,0,1
1,0,18,3,0,0,0,1
5,0,1,1,1,0,4,1
5,0,1,1,1,0,4,1
5,0,1,1,1,0,4,1
5,0,1,1,1,0,4,1
5,0,1,1,1,0,4,1
5,0,1,1,1,0,4,1
5,0,1,1,1,0,4,1
5,0,1,1,1,0,4,1
5,0,2,18,56,0,90,1
5,0,2,18,56,0,90,1
5,0,2,18,56,0,90,1
5,0,2,18,56,0,90,1
5,0,2,18,56,0,90,1
5,0,2,18,56,0,90,1
5,0,2,18,56,0,90,1
5,0,2,18,56,0,90,1
5,0,2,18,56,0,90,1
5,0,2,18,56,0,90,1
5,0,2,18,56,0,90,1
5,0,2,18,56,0,90,1
5,0,3,14,44,0,56,1
5,0,3,14,44,0,56,1
5,0,3,14,44,0,56,1
5,0,3,14,44,0,56,1
5,0,3,14,44,0,56,1
5,0,3,14,44,0,56,1
5,0,3,14,44,0,56,1
5,0,3,14,44,0,56,1
5,0,3,14,44,0,56,1
5,0,3,14,44,0,56,1
5,0,3,14,44,0,56,1
5,0,3,14,44,0,56,1
5,0,4,15,10,0,19,1
5,0,4,15,10,0,19,1
5,0,4,15,10,0,19,1
5,0,4,15,10,0,19,1
5,0,4,15,10,0,19,1
5,0,4,15,10,0,19,1
5,0,4,15,10,0,19,1
5,0,4,15,10,0,19,1
5,0,4,15,10,0,19,1
5,0,4,15,10,0,19,1
5,0,4,15,10,0,19,1
5,0,4,15,10,0,19,1
5,0,5,16,178,0,408,1
5,0,5,16,178,0,408,1
5,0,5,16,178,0,408,1
5,0,5,16,178,0,408,1
5,0,5,16,178,0,408,1
5,0,5,16,178,0,408,1
5,0,5,16,178,0,408,1
5,0,5,16,178,0,408,1
5,0,5,16,178,0,408,1
5,0,5,16,178,0,408,1
5,0,5,16,178,0,408,1
5,0,5,16,178,0,408,1
5,0,6,17,3,0,15,1
5,0,6,17,3,0,15,1
5,0,6,17,3,0,15,1
5,0,6,17,3,0,15,1
5,0,6,17,3,0,15,1
5,0,6,17,3,0,15,1
5,0,6,17,3,0,15,1
5,0,6,17,3,0,15,1
5,0,6,17,3,0,15,1
5,0,6,17,3,0,15,1
5,0,6,17,3,0,15,1
5,0,6,17,3,0,15,1
5,0,7,13,4,0,22,1
5,0,7,13,4,0,22,1
5,0,7,13,4,0,22,1
5,0,7,13,4,0,22,1
5,0,7,13,4,0,22,1
5,0,7,13,4,0,22,1
5,0,7,13,4,0,22,1
5,0,7,13,4,0,22,1
5,0,8,8,82,0,90,1
5,0,8,8,82,0,90,1
5,0,8,8,82,0,90,1
5,0,8,8,82,0,90,1
5,0,8,8,82,0,90,1
5,0,8,8,82,0,90,1
5,0,8,8,82,0,90,1
5,0,8,8,82,0,90,1
5,0,8,8,82,0,90,1
5,0,8,8,82,0,90,1
5,0,8,8,82,0,90,1
5,0,8,8,82,0,90,1
5,0,9,6,190,0,666,1
5,0,9,6,190,0,666,1
5,0,9,6,190,0,666,1
5,0,9,6,190,0,666,1
5,0,9,6,190,0,666,1
5,0,9,6,190,0,666,1
5,0,9,6,190,0,666,1
5,0,9,6,190,0,666,1
5,0,9,6,190,0,666,1
5,0,9,6,190,0,666,1
5,0,9,6,190,0,666,1
5,0,9,6,190,0,666,1
5,0,10,9,63,0,129,1
5,0,10,9,63,0,129,1
5,0,10,9,63,0,129,1
5,0,10,9,63,0,129,1
5,0,10,9,63,0,129,1
5,0,10,9,63,0,129,1
5,0,10,9,63,0,129,1
5,0,10,9,63,0,129,1
5,0,10,9,63,0,129,1
5,0,10,9,63,0,129,1
5,0,10,9,63,0,129,1
5,0,10,9,63,0,129,1
5,0,11,7,90,0,102,1
5,0,11,7,90,0,102,1
5,0,11,7,90,0,102,1
5,0,11,7,90,0,102,1
5,0,11,7,90,0,102,1
5,0,11,7,90,0,102,1
5,0,11,7,90,0,102,1
5,0,11,7,90,0,102,1
5,0,11,7,90,0,102,1
5,0,11,7,90,0,102,1
5,0,11,7,90,0,102,1
5,0,11,7,90,0,102,1
5,0,12,5,110,0,458,1
5,0,12,5,110,0,458,1
5,0,12,5,110,0,458,1
5,0,12,5,110,0,458,1
5,0,12,5,110,0,458,1
5,0,12,5,110,0,458,1
5,0,12,5,110,0,458,1
5,0,12,5,110,0,458,1
5,0,12,5,110,0,458,1
5,0,12,5,110,0,458,1
5,0,12,5,110,0,458,1
5,0,12,5,110,0,458,1
5,0,13,10,44,0,54,1
5,0,13,10,44,0,54,1
5,0,13,10,44,0,54,1
5,0,13,10,44,0,54,1
5,0,13,10,44,0,54,1
5,0,13,10,44,0,54,1
5,0,13,10,44,0,54,1
5,0,13,10,44,0,54,1
5,0,13,10,44,0,54,1
5,0,13,10,44,0,54,1
5,0,13,10,44,0,54,1
5,0,13,10,44,0,54,1
5,0,14,12,31,0,159,1
5,0,14,12,31,0,159,1
5,0,14,12,31,0,159,1
5,0,14,12,31,0,159,1
5,0,14,12,31,0,159,1
5,0,14,12,31,0,159,1
5,0,14,12,31,0,159,1
5,0,14,12,31,0,159,1
5,0,14,12,31,0,159,1
5,0,14,12,31,0,159,1
5,0,14,12,31,0,159,1
5,0,14,12,31,0,159,1
5,0,15,2,6,0,11,1
5,0,15,2,6,0,11,1
5,0,15,2,6,0,11,1
5,0,15,2,6,0,11,1
5,0,15,2,6,0,11,1
5,0,15,2,6,0,11,1
5,0,15,2,6,0,11,1
5,0,15,2,6,0,11,1
5,0,15,2,6,0,11,1
5,0,15,2,6,0,11,1
5,0,15,2,6,0,11,1
5,0,15,2,6,0,11,1
5,0,16,11,23,0,42,1
5,0,16,11,23,0,42,1
5,0,16,11,23,0,42,1
5,0,16,11,23,0,42,1
5,0,16,11,23,0,42,1
5,0,16,11,23,0,42,1
5,0,16,11,23,0,42,1
5,0,16,11,23,0,42,1
5,0,16,11,23,0,42,1
5,0,16,11,23,0,42,1
5,0,16,11,23,0,42,1
5,0,16,11,23,0,42,1
5,0,17,4,4,0,28,1
5,0,17,4,4,0,28,1
5,0,17,4,4,0,28,1
5,0,17,4,4,0,28,1
5,0,17,4,4,0,28,1
5,0,17,4,4,0,28,1
5,0,17,4,4,0,28,1
5,0,17,4,4,0,28,1
5,0,17,4,4,0,28,1
5,0,17,4,4,0,28,1
5,0,17,4,4,0,28,1
5,0,17,4,4,0,28,1
5,0,18,3,1,0,11,1
5,0,18,3,1,0,11,1
5,0,18,3,1,0,11,1
5,0,18,3,1,0,11,1
10,0,1,1,2,0,4,1
10,0,1,1,2,0,4,1
10,0,1,1,2,0,4,1
10,0,1,1,2,0,4,1
10,0,1,1,2,0,4,1
10,0,1,1,2,0,4,1
10,0,1,1,2,0,4,1
10,0,1,1,2,0,4,1
10,0,2,18,26,0,101,1
10,0,2,18,26,0,101,1
10,0,2,18,26,0,101,1
10,0,2,18,26,0,101,1
10,0,2,18,26,0,101,1
10,0,2,18,26,0,101,1
10,0,2,18,26,0,101,1
10,0,2,18,26,0,101,1
10,0,2,18,26,0,101,1
10,0,2,18,26,0,101,1
10,0,2,18,26,0,101,1
10,0,2,18,26,0,101,1
10,0,3,14,171,0,196,1
10,0,3,14,171,0,196,1
10,0,3,14,171,0,196,1
10,0,3,14,171,0,196,1
10,0,3,14,171,0,196,1
10,0,3,14,171,0,196,1
10,0,3,14,171,0,196,1
10,0,3,14,171,0,196,1
10,0,3,14,171,0,196,1
10,0,3,14,171,0,196,1
10,0,3,14,171,0,196,1
10,0,3,14,171,0,196,1
10,0,4,15,15,0,43,1
10,0,4,15,15,0,43,1
10,0,4,15,15,0,43,1
10,0,4,15,15,0,43,1
10,0,4,15,15,0,43,1
10,0,4,15,15,0,43,1
10,0,4,15,15,0,43,1
10,0,4,15,15,0,43,1
10,0,4,15,15,0,43,1
10,0,4,15,15,0,43,1
10,0,4,15,15,0,43,1
10,0,4,15,15,0,43,1
10,0,5,16,275,0,847,1
10,0,5,16,275,0,847,1
10,0,5,16,275,0,847,1
10,0,5,16,275,0,847,1
10,0,5,16,275,0,847,1
10,0,5,16,275,0,847,1
10,0,5,16,275,0,847,1
10,0,5,16,275,0,847,1
10,0,5,16,275,0,847,1
10,0,5,16,275,0,847,1
10,0,5,16,275,0,847,1
10,0,5,16,275,0,847,1
10,0,6,17,14,0,31,1
10,0,6,17,14,0,31,1
10,0,6,17,14,0,31,1
10,0,6,17,14,0,31,1
10,0,6,17,14,0,31,1
10,0,6,17,14,0,31,1
10,0,6,17,14,0,31,1
10,0,6,17,14,0,31,1
10,0,6,17,14,0,31,1
10,0,6,17,14,0,31,1
10,0,6,17,14,0,31,1
10,0,6,17,14,0,31,1
10,0,7,13,2,0,27,1
10,0,7,13,2,0,27,1
10,0,7,13,2,0,27,1
10,0,7,13,2,0,27,1
10,0,7,13,2,0,27,1
10,0,7,13,2,0,27,1
10,0,7,13,2,0,27,1
10,0,7,13,2,0,27,1
10,0,8,8,59,0,68,1
10,0,8,8,59,0,68,1
10,0,8,8,59,0,68,1
10,0,8,8,59,0,68,1
10,0,8,8,59,0,68,1
10,0,8,8,59,0,68,1
10,0,8,8,59,0,68,1
10,0,8,8,59,0,68,1
10,0,8,8,59,0,68,1
10,0,8,8,59,0,68,1
10,0,8,8,59,0,68,1
10,0,8,8,59,0,68,1
10,0,9,6,299,0,895,1
10,0,9,6,299,0,895,1
10,0,9,6,299,0,895,1
10,0,9,6,299,0,895,1
10,0,9,6,299,0,895,1
10,0,9,6,299,0,895,1
10,0,9,6,299,0,895,1
10,0,9,6,299,0,895,1
10,0,9,6,299,0,895,1
10,0,9,6,299,0,895,1
10,0,9,6,299,0,895,1
10,0,9,6,299,0,895,1
10,0,10,9,228,0,341,1
10,0,10,9,228,0,341,1
10,0,10,9,228,0,341,1
10,0,10,9,228,0,341,1
10,0,10,9,228,0,341,1
10,0,10,9,228,0,341,1
10,0,10,9,228,0,341,1
10,0,10,9,228,0,341,1
10,0,10,9,228,0,341,1
10,0,10,9,228,0,341,1
10,0,10,9,228,0,341,1
10,0,10,9,228,0,341,1
10,0,11,7,179,0,222,1
10,0,11,7,179,0,222,1
10,0,11,7,179,0,222,1
10,0,11,7,179,0,222,1
10,0,11,7,179,0,222,1
10,0,11,7,179,0,222,1
10,0,11,7,179,0,222,1
10,0,11,7,179,0,222,1
10,0,11,7,179,0,222,1
10,0,11,7,179,0,222,1
10,0,11,7,179,0,222,1
10,0,11,7,179,0,222,1
10,0,12,5,571,0,1006,1
10,0,12,5,571,0,1006,1
10,0,12,5,571,0,1006,1
10,0,12,5,571,0,1006,1
10,0,12,5,571,0,1006,1
10,0,12,5,571,0,1006,1
10,0,12,5,571,0,1006,1
10,0,12,5,571,0,1006,1
10,0,12,5,571,0,1006,1
10,0,12,5,571,0,1006,1
10,0,12,5,571,0,1006,1
10,0,12,5,571,0,1006,1
10,0,13,10,20,0,33,1
10,0,13,10,20,0,33,1
10,0,13,10,20,0,33,1
10,0,13,10,20,0,33,1
10,0,13,10,20,0,33,1
10,0,13,10,20,0,33,1
10,0,13,10,20,0,33,1
10,0,13,10,20,0,33,1
10,0,13,10,20,0,33,1
10,0,13,10,20,0,33,1
10,0,13,10,20,0,33,1
10,0,13,10,20,0,33,1
10,0,14,12,36,0,340,1
10,0,14,12,36,0,340,1
10,0,14,12,36,0,340,1
10,0,14,12,36,0,340,1
10,0,14,12,36,0,340,1
10,0,14,12,36,0,340,1
10,0,14,12,36,0,340,1
10,0,14,12,36,0,340,1
10,0,14,12,36,0,340,1
10,0,14,12,36,0,340,1
10,0,14,12,36,0,340,1
10,0,14,12,36,0,340,1
10,0,15,2,6,0,18,1
10,0,15,2,6,0,18,1
10,0,15,2,6,0,18,1
10,0,15,2,6,0,18,1
10,0,15,2,6,0,18,1
10,0,15,2,6,0,18,1
10,0,15,2,6,0,18,1
10,0,15,2,6,0,18,1
10,0,15,2,6,0,18,1
10,0,15,2,6,0,18,1
10,0,15,2,6,0,18,1
10,0,15,2,6,0,18,1
10,0,16,11,23,0,46,1
10,0,16,11,23,0,46,1
10,0,16,11,23,0,46,1
10,0,16,11,23,0,46,1
10,0,16,11,23,0,46,1
10,0,16,11,23,0,46,1
10,0,16,11,23,0,46,1
10,0,16,11,23,0,46,1
10,0,16,11,23,0,46,1
10,0,16,11,23,0,46,1
10,0,16,11,23,0,46,1
10,0,16,11,23,0,46,1
10,0,17,4,3,0,36,1
10,0,17,4,3,0,36,1
10,0,17,4,3,0,36,1
10,0,17,4,3,0,36,1
10,0,17,4,3,0,36,1
10,0,17,4,3,0,36,1
10,0,17,4,3,0,36,1
10,0,17,4,3,0,36,1
10,0,17,4,3,0,36,1
10,0,17,4,3,0,36,1
10,0,17,4,3,0,36,1
10,0,17,4,3,0,36,1
10,0,18,3,0,0,10,1
10,0,18,3,0,0,10,1
10,0,18,3,0,0,10,1
10,0,18,3,0,0,10,1
1,0,1,11,0,0,4,1
1,0,1,11,0,0,4,1
1,0,1,11,0,0,4,1
1,0,1,11,0,0,4,1
1,0,1,11,0,0,4,1
1,0,1,11,0,0,4,1
1,0,1,11,0,0,4,1
1,0,1,11,0,0,4,1
1,0,1,11,0,0,4,1
1,0,1,11,0,0,4,1
1,0,1,11,0,0,4,1
1,0,1,11,0,0,4,1
1,0,1,11,0,0,4,1
1,0,1,11,0,0,4,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,2,1,0,0,0,1
1,0,3,4,0,0,2,1
1,0,3,4,0,0,2,1
1,0,3,4,0,0,2,1
1,0,3,4,0,0,2,1
1,0,3,4,0,0,2,1
1,0,3,4,0,0,2,1
1,0,3,4,0,0,2,1
1,0,3,4,0,0,2,1
1,0,3,4,0,0,2,1
1,0,3,4,0,0,2,1
1,0,3,4,0,0,2,1
1,0,3,4,0,0,2,1
1,0,3,4,0,0,2,1
1,0,3,4,0,0,2,1
1,0,4,12,4,0,11,1
1,0,4,12,4,0,11,1
1,0,4,12,4,0,11,1
1,0,4,12,4,0,11,1
1,0,4,12,4,0,11,1
1,0,4,12,4,0,11,1
1,0,4,12,4,0,11,1
1,0,4,12,4,0,11,1
1,0,4,12,4,0,11,1
1,0,4,12,4,0,11,1
1,0,4,12,4,0,11,1
1,0,4,12,4,0,11,1
1,0,5,14,0,0,1,1
1,0,5,14,0,0,1,1
1,0,5,14,0,0,1,1
1,0,5,14,0,0,1,1
1,0,5,14,0,0,1,1
1,0,5,14,0,0,1,1
1,0,5,14,0,0,1,1
1,0,5,14,0,0,1,1
1,0,5,14,0,0,1,1
1,0,5,14,0,0,1,1
1,0,5,14,0,0,1,1
1,0,5,14,0,0,1,1
1,0,5,14,0,0,1,1
1,0,5,14,0,0,1,1
1,0,6,16,14,0,21,1
1,0,6,16,14,0,21,1
1,0,6,16,14,0,21,1
1,0,6,16,14,0,21,1
1,0,6,16,14,0,21,1
1,0,6,16,14,0,21,1
1,0,6,16,14,0,21,1
1,0,6,16,14,0,21,1
1,0,6,16,14,0,21,1
1,0,6,16,14,0,21,1
1,0,6,16,14,0,21,1
1,0,6,16,14,0,21,1
1,0,6,16,14,0,21,1
1,0,6,16,14,0,21,1
1,0,7,17,8,0,9,1
1,0,7,17,8,0,9,1
1,0,7,17,8,0,9,1
1,0,7,17,8,0,9,1
1,0,7,17,8,0,9,1
1,0,7,17,8,0,9,1
1,0,7,17,8,0,9,1
1,0,7,17,8,0,9,1
1,0,7,17,8,0,9,1
1,0,7,17,8,0,9,1
1,0,7,17,8,0,9,1
1,0,7,17,8,0,9,1
1,0,7,17,8,0,9,1
1,0,7,17,8,0,9,1
1,0,8,15,0,0,0,1
1,0,8,15,0,0,0,1
1,0,8,15,0,0,0,1
1,0,8,15,0,0,0,1
1,0,8,15,0,0,0,1
1,0,8,15,0,0,0,1
1,0,8,15,0,0,0,1
1,0,8,15,0,0,0,1
1,0,8,15,0,0,0,1
1,0,8,15,0,0,0,1
1,0,8,15,0,0,0,1
1,0,8,15,0,0,0,1
1,0,8,15,0,0,0,1
1,0,8,15,0,0,0,1
1,0,9,13,0,0,0,1
1,0,9,13,0,0,0,1
1,0,9,13,0,0,0,1
1,0,9,13,0,0,0,1
1,0,9,13,0,0,0,1
1,0,9,13,0,0,0,1
1,0,9,13,0,0,0,1
1,0,9,13,0,0,0,1
1,0,9,13,0,0,0,1
1,0,9,13,0,0,0,1
1,0,9,13,0,0,0,1
1,0,9,13,0,0,0,1
1,0,9,13,0,0,0,1
1,0,9,13,0,0,0,1
1,0,10,18,0,0,0,1
1,0,10,18,0,0,0,1
1,0,10,18,0,0,0,1
1,0,10,18,0,0,0,1
1,0,10,18,0,0,0,1
1,0,10,18,0,0,0,1
1,0,10,18,0,0,0,1
1,0,10,18,0,0,0,1
1,0,10,18,0,0,0,1
1,0,10,18,0,0,0,1
1,0,10,18,0,0,0,1
1,0,10,18,0,0,0,1
1,0,10,18,0,0,0,1
1,0,10,18,0,0,0,1
1,0,11,2,1,0,6,1
1,0,11,2,1,0,6,1
1,0,11,2,1,0,6,1
1,0,11,2,1,0,6,1
1,0,11,2,1,0,6,1
1,0,11,2,1,0,6,1
1,0,11,2,1,0,6,1
1,0,11,2,1,0,6,1
1,0,11,2,1,0,6,1
1,0,11,2,1,0,6,1
1,0,11,2,1,0,6,1
1,0,11,2,1,0,6,1
1,0,11,2,1,0,6,1
1,0,11,2,1,0,6,1
1,0,12,5,12,0,15,1
1,0,12,5,12,0,15,1
1,0,12,5,12,0,15,1
1,0,12,5,12,0,15,1
1,0,12,5,12,0,15,1
1,0,12,5,12,0,15,1
1,0,12,5,12,0,15,1
1,0,12,5,12,0,15,1
1,0,12,5,12,0,15,1
1,0,12,5,12,0,15,1
1,0,12,5,12,0,15,1
1,0,12,5,12,0,15,1
1,0,12,5,12,0,15,1
1,0,12,5,12,0,15,1
1,0,13,9,1,0,4,1
1,0,13,9,1,0,4,1
1,0,13,9,1,0,4,1
1,0,13,9,1,0,4,1
1,0,13,9,1,0,4,1
1,0,13,9,1,0,4,1
1,0,13,9,1,0,4,1
1,0,13,9,1,0,4,1
1,0,13,9,1,0,4,1
1,0,13,9,1,0,4,1
1,0,13,9,1,0,4,1
1,0,13,9,1,0,4,1
1,0,13,9,1,0,4,1
1,0,13,9,1,0,4,1
1,0,14,6,22,0,38,1
1,0,14,6,22,0,38,1
1,0,14,6,22,0,38,1
1,0,14,6,22,0,38,1
1,0,14,6,22,0,38,1
1,0,14,6,22,0,38,1
1,0,14,6,22,0,38,1
1,0,14,6,22,0,38,1
1,0,14,6,22,0,38,1
1,0,14,6,22,0,38,1
1,0,14,6,22,0,38,1
1,0,14,6,22,0,38,1
1,0,14,6,22,0,38,1
1,0,14,6,22,0,38,1
1,0,15,10,0,0,0,1
1,0,15,10,0,0,0,1
1,0,15,10,0,0,0,1
1,0,15,10,0,0,0,1
1,0,15,10,0,0,0,1
1,0,15,10,0,0,0,1
1,0,15,10,0,0,0,1
1,0,15,10,0,0,0,1
1,0,15,10,0,0,0,1
1,0,15,10,0,0,0,1
1,0,15,10,0,0,0,1
1,0,15,10,0,0,0,1
1,0,15,10,0,0,0,1
1,0,15,10,0,0,0,1
1,0,16,8,2,0,1,1
1,0,16,8,2,0,1,1
1,0,16,8,2,0,1,1
1,0,16,8,2,0,1,1
1,0,16,8,2,0,1,1
1,0,16,8,2,0,1,1
1,0,16,8,2,0,1,1
1,0,16,8,2,0,1,1
1,0,16,8,2,0,1,1
1,0,16,8,2,0,1,1
1,0,16,8,2,0,1,1
1,0,16,8,2,0,1,1
1,0,16,8,2,0,1,1
1,0,16,8,2,0,1,1
1,0,17,7,0,0,2,1
1,0,17,7,0,0,2,1
1,0,17,7,0,0,2,1
1,0,17,7,0,0,2,1
1,0,17,7,0,0,2,1
1,0,17,7,0,0,2,1
1,0,17,7,0,0,2,1
1,0,17,7,0,0,2,1
1,0,17,7,0,0,2,1
1,0,17,7,0,0,2,1
1,0,17,7,0,0,2,1
1,0,17,7,0,0,2,1
1,0,17,7,0,0,2,1
1,0,17,7,0,0,2,1
1,0,18,3,0,0,0,1
1,0,18,3,0,0,0,1
1,0,18,3,0,0,0,1
1,0,18,3,0,0,0,1
1,0,18,3,0,0,0,1
1,0,18,3,0,0,0,1
1,0,18,3,0,0,0,1
1,0,18,3,0,0,0,1
15,0,1,1,2,0,11,1
15,0,1,1,2,0,11,1
15,0,1,1,2,0,11,1
15,0,1,1,2,0,11,1
15,0,1,1,2,0,11,1
15,0,1,1,2,0,11,1
15,0,1,1,2,0,11,1
15,0,1,1,2,0,11,1
15,0,2,18,30,0,120,1
15,0,2,18,30,0,120,1
15,0,2,18,30,0,120,1
15,0,2,18,30,0,120,1
15,0,2,18,30,0,120,1
15,0,2,18,30,0,120,1
15,0,2,18,30,0,120,1
15,0,2,18,30,0,120,1
15,0,2,18,30,0,120,1
15,0,2,18,30,0,120,1
15,0,2,18,30,0,120,1
15,0,2,18,30,0,120,1
15,0,3,14,98,0,126,1
15,0,3,14,98,0,126,1
15,0,3,14,98,0,126,1
15,0,3,14,98,0,126,1
15,0,3,14,98,0,126,1
15,0,3,14,98,0,126,1
15,0,3,14,98,0,126,1
15,0,3,14,98,0,126,1
15,0,3,14,98,0,126,1
15,0,3,14,98,0,126,1
15,0,3,14,98,0,126,1
15,0,3,14,98,0,126,1
15,0,4,15,59,0,83,1
15,0,4,15,59,0,83,1
15,0,4,15,59,0,83,1
15,0,4,15,59,0,83,1
15,0,4,15,59,0,83,1
15,0,4,15,59,0,83,1
15,0,4,15,59,0,83,1
15,0,4,15,59,0,83,1
15,0,4,15,59,0,83,1
15,0,4,15,59,0,83,1
15,0,4,15,59,0,83,1
15,0,4,15,59,0,83,1
15,0,5,16,425,0,1214,1
15,0,5,16,425,0,1214,1
15,0,5,16,425,0,1214,1
15,0,5,16,425,0,1214,1
15,0,5,16,425,0,1214,1
15,0,5,16,425,0,1214,1
15,0,5,16,425,0,1214,1
15,0,5,16,425,0,1214,1
15,0,5,16,425,0,1214,1
15,0,5,16,425,0,1214,1
15,0,5,16,425,0,1214,1
15,0,5,16,425,0,1214,1
15,0,6,17,30,0,53,1
15,0,6,17,30,0,53,1
15,0,6,17,30,0,53,1
15,0,6,17,30,0,53,1
15,0,6,17,30,0,53,1
15,0,6,17,30,0,53,1
15,0,6,17,30,0,53,1
15,0,6,17,30,0,53,1
15,0,6,17,30,0,53,1
15,0,6,17,30,0,53,1
15,0,6,17,30,0,53,1
15,0,6,17,30,0,53,1
15,0,7,13,1,0,55,1
15,0,7,13,1,0,55,1
15,0,7,13,1,0,55,1
15,0,7,13,1,0,55,1
15,0,7,13,1,0,55,1
15,0,7,13,1,0,55,1
15,0,7,13,1,0,55,1
15,0,7,13,1,0,55,1
15,0,8,8,46,0,60,1
15,0,8,8,46,0,60,1
15,0,8,8,46,0,60,1
15,0,8,8,46,0,60,1
15,0,8,8,46,0,60,1
15,0,8,8,46,0,60,1
15,0,8,8,46,0,60,1
15,0,8,8,46,0,60,1
15,0,8,8,46,0,60,1
15,0,8,8,46,0,60,1
15,0,8,8,46,0,60,1
15,0,8,8,46,0,60,1
15,0,9,6,183,0,715,1
15,0,9,6,183,0,715,1
15,0,9,6,183,0,715,1
15,0,9,6,183,0,715,1
15,0,9,6,183,0,715,1
15,0,9,6,183,0,715,1
15,0,9,6,183,0,715,1
15,0,9,6,183,0,715,1
15,0,9,6,183,0,715,1
15,0,9,6,183,0,715,1
15,0,9,6,183,0,715,1
15,0,9,6,183,0,715,1
15,0,10,9,204,0,332,1
15,0,10,9,204,0,332,1
15,0,10,9,204,0,332,1
15,0,10,9,204,0,332,1
15,0,10,9,204,0,332,1
15,0,10,9,204,0,332,1
15,0,10,9,204,0,332,1
15,0,10,9,204,0,332,1
15,0,10,9,204,0,332,1
15,0,10,9,204,0,332,1
15,0,10,9,204,0,332,1
15,0,10,9,204,0,332,1
15,0,11,7,31,0,55,1
15,0,11,7,31,0,55,1
15,0,11,7,31,0,55,1
15,0,11,7,31,0,55,1
15,0,11,7,31,0,55,1
15,0,11,7,31,0,55,1
15,0,11,7,31,0,55,1
15,0,11,7,31,0,55,1
15,0,11,7,31,0,55,1
15,0,11,7,31,0,55,1
15,0,11,7,31,0,55,1
15,0,11,7,31,0,55,1
15,0,12,5,877,0,1895,1
15,0,12,5,877,0,1895,1
15,0,12,5,877,0,1895,1
15,0,12,5,877,0,1895,1
15,0,12,5,877,0,1895,1
15,0,12,5,877,0,1895,1
15,0,12,5,877,0,1895,1
15,0,12,5,877,0,1895,1
